type,subtype,name,street,housenumber,comment,cid,osm_id,uuid,aid,source,importtime,last_edit,geom
Spielplatz,,,,,,3,way/28963641,e8f372d6-8d3c-48ae-a2e4-a32d6a0ee4a4,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000EB50C20794B3194112346E6DD9F25541
Supermarkt,ALDI Nord,ALDI Nord,Alverskirchener Straße,24,,4,way/29177996,989f9481-49a3-47e1-bb90-f32c1addf60d,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000044EBA266ADA519411989858463F25541
Spielplatz,,Dschungelspielplatz,,,,5,way/80062216,0c7463b6-7d93-468a-ac7f-aed4c07a5701,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000020E098CF12B419418B1FAA5A94F15541
Bäckerei,,Diepenbrock,Vitusstraße,22,,6,way/255585385,06873045-29c6-47a5-8ea7-fe9131a5eab2,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000AF7F7C8E50AD19414A045DEC7BF25541
Bäckerei,,Diepenbrock,Grothues,12,,7,way/255601478,b2375866-d748-4527-951f-08330bbe0e58,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000F6A7EF4054B519411F8610D242F35541
Bus,,Freckenhorster Straße,,,,8,node/293165664,dca6b78a-9d8a-4060-b564-6cab20b69578,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400004A1D460E5CB11941D286BE2CB3F25541
Bus,,Freckenhorster Straße,,,,9,node/293165672,a887fd5d-9d28-4ad2-bcdf-500867a6203f,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000067C90B3599B11941631537FBB0F25541
Bus,,Rad+BUS Mitte,,,,10,node/293165675,be982794-ee46-4f5c-8a1a-57f13c3fb296,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000630B1FE298AA19414BC9313CADF25541
Bus,,Rad+BUS Mitte,,,,11,node/293165679,b46383cd-76ce-4ba9-85c8-11fcfc0859c6,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000B8E7AFECC6AB1941A8603B34B3F25541
Bus,,Rad+BUS Mitte,,,,12,node/293165687,d288f49b-c0a3-4386-bad7-6ea18fc5d87b,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000634CA91F63AB19415B8051A4A7F25541
Bus,,Alverskirchener Straße,,,,13,node/293194771,1b78c7aa-0baa-462f-8a2e-e8109f53328b,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000C7CFFEE345AA1941EFBE24006CF25541
Bus,,Alverskirchener Straße,,,,14,node/293199984,a1c8a9df-5a8a-41b1-ab8e-f9db00679736,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400009F99019473A81941A942AF1F62F25541
Bus,,Friedhof,,,,15,node/293256689,ad14b3ba-5fe0-454c-aa2c-dc373ff12d17,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000523B87E226A719414EC6691AA9F25541
Bus,,Friedhof,,,,16,node/293256690,e53bb49e-aaa0-44cb-8c2c-33dc7430bede,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000A404F69D6DA71941B9FD3162A7F25541
Bus,,Schule,,,,17,node/293706939,af00e15c-3e76-405e-9e0d-15e3745cc035,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400001A8A5C2FF9A81941E3C47D437EF25541
Grundschule,,Grundschule Everswinkel,Worthstraße,1,,18,way/316056730,734222a8-deac-4ff8-982c-674ef0a6f429,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400006FC31D2A83A81941CCA58EB772F25541
Spielplatz,,,,,,19,way/316882408,ab8831d7-0789-4dbf-aaec-5d14eb9bd727,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000011B345D17EA619419680FC6BCBF15541
Spielplatz,,,,,,20,way/317814439,fcb6fadb-b211-4628-a9ce-db3777392c48,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000E5DBB18345AC19418125800495F25541
Bus,,Westerstraße,,,,21,node/320891883,f22cfdda-53eb-47fc-92af-94c0c30e6263,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400002B129B3EA7A319413B5CDE8BB3F25541
Bus,,Westerstraße,,,,22,node/320891941,01b611e3-61a7-41b4-88af-ee4a7250cda7,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400009CB22E8BB4A31941BFAF0102B1F25541
Grün,,,,,,23,way/338183514,cc90fdaa-5ef6-42f3-8cb9-ac8f5d00a614,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000095E8104B819D19415F1A9922E2F15541
Apotheke,,Sertürnerapotheke,Am Magnusplatz,6,,24,way/345674992,045d1ba7-c360-459d-8211-faec6d37d313,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000F216413F90AD1941E69B519997F25541
Supermarkt,EDEKA,EDEKA Strohbücker,Bergstraße,6,,25,way/376008104,3d183173-13b1-4856-a3ed-fb15571a8460,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400002086D96AB2AE19419301A8C07AF25541
Spielplatz,,,,,,26,way/376917100,57be3504-2e7c-4a61-8ae0-f517581acb1e,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000F066E9AD23B61941F9B33C9E89F25541
Kita,,Kindergarten St. Vitus,Schorlemerstraße,2,,27,way/384916835,b6d7dcf8-309b-440e-accf-a71bf4a3c9a9,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400006066033693AC1941BCDAC69636F25541
Kita,,Katholische Kindertageseinrichtung St. Magnus,,,,28,way/385509322,2d20d911-abf1-48ef-8db4-3ea997cd6bf2,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000A425FA5CA4AB1941407DABE5CAF25541
Grün,,,,,,29,way/389267576,09d56482-4bea-4be6-a1e7-ccf11fbf8684,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400001DEDA7E705AF19412913233BF1F25541
Kita,,Kindertagesstätte Weidenkorb,Kolpingstraße,32,,30,way/438987124,1da85969-d3d4-4b31-b709-7df7b4d0a858,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000F6F2CFEC64B51941B61416CA41F25541
Drogerie,Rossmann,Rossmann,Am Magnusplatz,22-26,,31,way/439043792,71aaefbe-c8ca-4f3f-b4d2-677ffa0f9fe2,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000B34C3350C2AE1941AF61F6929EF25541
Spielplatz,,,,,,32,node/455944959,c6ceaffd-6b68-4483-8e92-24122ed94fc8,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000064AB9E7B02A719410A5E91C826F25541
Grün,,Schützenplatz,,,,33,way/462596285,1217ab51-a83c-409d-95b8-ca8691c9f5a3,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000FCDE3E7A299D19415269B0D3F7F15541
Bus,,Sportpark Wester,,,,34,node/475568389,a3802a8c-558b-419b-98cf-c4363f85312b,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400002F5B1399D19E1941FADC4A222EF25541
Bus,,Sportpark Wester,,,,35,node/475568390,4e91676a-332c-46fe-8bf6-29c22c5506a3,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000036738F88299E19416C40F3A82DF25541
Bus,,Auf dem Knapp,,,,36,node/494385459,3770dfc5-602c-482e-9ba2-1cb5a091623c,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400001FBD47B0CAAC194113A9AD98C5F15541
Kita,,Hollerbusch,,,,37,node/494389321,bc05f4fc-939d-4a10-973c-74df3331d467,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000424713A5889C19418FDECB05DDF15541
Spielplatz,,,,,,38,way/760158749,3f13b2dc-e111-4a35-b51d-c07b270e4014,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000042BF50D02BB41941B6F3F31023F25541
Spielplatz,,,,,,39,way/760158750,58063676-0ddc-45d2-bd27-49b225ecbab1,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400003FCE592B9EB319413F6ACE1E1FF25541
Grün,,,,,,40,way/1028366697,ca0e2af5-ac55-46db-b094-732d9525da6c,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400007210502B25AA19416CF0367F9AF25541
Grün,,,,,,41,way/1028366698,8fadd3de-d2bb-47d7-92c7-ffd546d4aba3,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000CC59B36220AA1941FA3E5C0598F25541
Kita,,Johannes-Kindergarten,,,,42,way/1036077826,9d1b6513-4a7f-416d-969b-b0fa2369d41e,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400000649E9A322AF1941B7D963BA63F25541
Supermarkt,PENNY,Penny,,,,43,way/1036824226,4851021b-99f9-4aac-9f87-67b2295f39fa,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000AD152E9666B719411133E7E29DF25541
Bus,,Rosenstraße,,,,44,node/1949253595,1903b8e6-6214-4df0-ab11-f3d7bdf4b6c6,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400006A646ADF4FB61941991BF490B0F15541
Bus,,Rosenstraße,,,,45,node/1949255307,e913fb76-e765-4ba4-bd6c-7d91c92a3217,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400005F32C5E283B619414858D870B3F15541
Bus,,Graf-Droste-Straße,,,,46,node/1978114978,2e3a52fb-ee20-48b0-90f7-3d5d548ff6ac,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000D338B1AA7EB6194163EE9D97AEF25541
Bus,,Graf-Droste-Straße,,,,47,node/1978114988,574a7107-e280-446f-a095-6d8748283169,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000084F8FA2233B61941B9DAC4B8B0F25541
Bus,,Nebelung,,,,48,node/2035198782,9023c3ef-cc90-4fd2-b7bc-433e80e5f409,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000EBA652D4DFBF19419BB18DC2C3F25541
Bus,,Nebelung,,,,49,node/2035198793,f2cc7fff-5e2e-4b82-af96-02f228a3f11c,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400006C811F36A2C01941F7855C65C6F25541
Bus,,Boschweg,,,,50,node/2035198800,31069548-852c-4384-af1d-226bb05cbaf9,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400004049587B4BBB1941CE90A9DCADF25541
Bus,,Boschweg,,,,51,node/2035198803,4fbb4dd6-ab81-41c4-b5f6-4754efc71c3f,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400005886C0F603BB194100D38D33B0F25541
Bäckerei,,Schmitz,Am Magnusplatz,23,,52,node/3222692601,c2beb39d-f053-45fe-bc26-a2221c2bb429,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000031C4372FEAAC1941C5D0EE27A4F25541
Hausarzt,,Praxis an der Bergstraße,Bergstraße,27a,,53,node/3225721645,f251faf4-91a8-495d-b212-373c39fded97,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400008056143639B01941AC91118B54F25541
Hausarzt,,Große,,,,54,node/3225722018,17e61f3a-877c-4e23-ad42-d84379a344c4,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000945B172451B119414E3807C198F25541
Bäckerei,,Hosselmann,Bergstraße,6,,55,node/3226331318,d78330a9-602a-4ce7-81c6-44ea7ae0d93d,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000020B474422AF1941FF1AC6BE78F25541
Bus,,Bergstraße,,,,56,node/4005165834,a935a3d9-63e9-4300-80be-da6314f66835,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000EFA026D385AF19410E3B795961F25541
Bus,,Bergstraße,,,,57,node/4005165836,130c9387-464d-4439-bab5-e35ce78d1c4c,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000042C622E9A0AF1941CD7C407863F25541
Bus,,Hoetmarer Straße,,,,58,node/4005165837,d1fad99c-cdfd-4a86-96e2-c58de768f824,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400009F543A17DBAE194137298B7E1CF25541
Bus,,Wibbeltstraße,,,,59,node/4005165841,e7611e19-c27b-4aec-a34d-d015f98b960d,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000016171225EB31941FED0A96272F25541
Bus,,Wibbeltstraße,,,,60,node/4005165842,ce75573c-7e2f-4d3f-a77b-ad237386af94,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000040B80D9541B2194149F5080C73F25541
Bus,,Auf dem Knapp,,,,61,node/4005171417,9224ff10-9e7c-4ce9-8463-432094e96c38,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000029529B5C61AC1941E8ACBEA4BFF15541
Bus,,Möllenkamp,,,,62,node/4005171419,e48b9e88-8493-4f90-b4a0-e40805714375,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000B877DD8725AE194154E0604BFFF15541
Bus,,Möllenkamp,,,,63,node/4005171420,48ff47f7-8276-46f1-80c1-48d9da26d52c,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000C1418F0D58AE1941F422C4BA00F25541
Bus,,Kluck,,,,64,node/4005203892,43d6a83f-015a-42dc-946e-4e462813b5cd,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000860A8F0A8AA919415830BADC60F15541
Bus,,Kluck,,,,65,node/4005203894,1fff6458-c3c4-4439-bcdb-4415f5ae8552,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000D8FD793B9AA9194173A4F17A68F15541
Bus,,Vitus-Bad,,,,66,node/4009868862,337a8549-dfa5-4dc1-a0f6-10964c429d10,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400008F977FE1AFA4194141AC7A5F4CF25541
Bus,,Vitus-Bad,,,,67,node/4009868864,5fed86ca-a7f9-4f51-abe6-4ca19d26e828,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400003749759F9EA41941934EF72C4EF25541
Bus,,Schorlemer Straße,,,,68,node/4011465928,6d797aac-0381-4eda-949c-2d11c6a1f8ce,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000141FCADB97AC1941F6784D2B2CF25541
Bus,,Schorlemer Straße,,,,69,node/4011465930,32f44233-b3c1-49c3-be60-2a8d41cceda4,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000080A048667CAC194149F9ED0B31F25541
Bus,,Schule,,,,70,node/4011495449,80540dab-6d83-44bb-9861-19555683b76c,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000423646BB2EA91941ABF7B9286FF25541
Bus,,Schule,,,,71,node/4011495451,88656bd8-e978-4da7-ba37-6640710a4512,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000CE88074315A91941FA85AE7475F25541
Bus,,Krüzkamp,,,,72,node/4011523420,5ea42bdc-361d-4dcb-b83c-a99e0954d57e,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000DC53339838B119413B92C5CCD4F25541
Bus,,Krüzkamp,,,,73,node/4011523422,26dfc7d8-59b6-4c86-83b5-fd1d4fe6e68d,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000000790B9028B11941BB85CD16D8F25541
Bus,,Abzweig Raestrup,,,,74,node/4011576795,30bb7897-9699-4877-9dfe-be9f7904b3ef,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E86400008ECAB6F706B61941F2072E9A62F35541
Bus,,Große Erdmann,,,,75,node/4011576799,c0674194-9a2a-4620-914f-0b1858b3a975,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000DE7FC06CDEBD194137C02B9587F35541
Bus,,Große Erdmann,,,,76,node/4011576800,92c9b1fe-3524-4019-ac58-f1fbaf38e055,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E864000001F983E74DBD194140BD52F989F35541
Bus,,Freie Waldorfschule Everswinkel – Wester,,,,77,node/4579746321,091ded4b-ab4c-4590-b235-34d80a79bef7,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000C3982EC1369C194135C97FBBF8F15541
Hausarzt,,Gemeinschaftspraxis Dr. Künne & Bairu,Münsterstraße,18,,78,node/4579746380,0405e178-acbc-48c5-a5c9-40d5064a8c16,6,osm,2023-03-15 11:24:41,2023-03-15 11:24:41,0101000020E8640000FAA082FDE1A81941C17C71F4B4F25541
Spielplatz,,,,,Schulhofspielplatz,1,relation/4722140,65fc693e-460a-44f0-b7d4-ce41a9a82e86,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E8640000F4C97068A9F019415BA033B377EC5541
Grundschule,,Dechant-Wessing-Schule,Dechant-Wessing-Straße,28,,2,way/41610883,97d3c79f-e5cd-4218-886b-722fc9780eae,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E864000068927FC6D7F01941CB678B2C84EC5541
Supermarkt,,Ihr frischmarkt,Dechant-Wessing-Straße,12,,3,way/261899233,8c4c0fca-5b81-49c1-927a-72a77129fb4e,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E86400009E16708016EF19419055AB799AEC5541
Bus,,Raiffeisenstraße,,,,4,node/689465708,def21aa6-6741-4204-a46e-7fe0c3d71acc,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E8640000F48F6B95C6F0194174DAE579BDEC5541
Bus,,Mitte,,,,5,node/689465713,b19944d6-7be5-4dce-8a8c-e5ca98b2ed6b,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E86400004E4431F4BEEE1941DA0B0F1E7DEC5541
Spielplatz,,,,,,6,way/1105212760,70e62cf1-edb2-4908-81a4-ac9839da949f,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E8640000EECD15C06CF71941C952E0AF9AEC5541
Kita,,Katholische Kindertageseinrichtung St. Lambertus,Rövkamp,8,,7,way/1139005566,5437b139-f3d3-4e23-bd55-65cec3048dfa,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E8640000B0DB0653A0EF19418D87ED8C7CEC5541
Bus,,Mitte,,,,8,node/1449310192,bb0e207a-236e-43fb-b505-56283154ce3c,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E86400000964D97787EE19413E4E495281EC5541
Bus,,Raiffeisenstraße,,,,9,node/1449310212,7376c7e1-b25c-4334-9237-b8b5fa7ce41e,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E8640000F6BA61AB88F1194102326D5BBEEC5541
Bus,,Abzweig Holtrup,,,,10,node/1449494536,de86933b-0643-40ef-a5ad-d81a86dcb333,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E86400000239B9AA07EE19415DA30E34E7EB5541
Bus,,Abzweig Holtrup,,,,11,node/1449494537,c99bc0d6-5298-48c0-908d-2143cbce0cfa,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E864000094C7E6CCD2ED1941927BC968EAEB5541
Bus,,Schulzenhof,,,,12,node/3521980882,58c79fc4-1cf7-4461-a880-173539038a12,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E8640000C00BB18FD2EC194178D87C18DDEC5541
Bus,,Schulzenhof,,,,13,node/3521980883,cc99d7ab-6d6b-4336-bcc3-152cd6a8eb2a,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E86400002CFA96E200ED19415A34D900DEEC5541
Bus,,Wagenfeldstraße,,,,14,node/3521980884,6f2b6566-32bb-4c05-9ba8-06ed51395af0,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E8640000ABD55A905BF119419ECBD14D3AEC5541
Bus,,Grundschule,,,,15,node/3521990198,b031c386-3661-4c34-90ac-2b728bd6389d,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E86400004C1ADCE654F119414B312BBD8EEC5541
Bus,,Lentruper Weg,,,,16,node/3522289190,3c1ac736-4e60-47a8-922e-ce2a8e145c4c,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E86400006031702DA8F719417758B40A16ED5541
Bus,,Lentruper Weg,,,,17,node/3522289191,3cd92b0c-6c51-422a-a2c8-3d78e7f3a186,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E8640000BFC7354F5BF71941D5AAF62616ED5541
Bus,,Stellmacherei,,,,18,node/3522289495,a1f17031-6eb5-4dbe-9a12-fb9144a724c0,7,osm,2023-03-16 10:49:07,2023-03-16 10:49:07,0101000020E864000022769AB21DF419414CAD13BBBCEC5541
Kita,,Katholische Kindertageseinrichtung St. Agatha,Alter Hof,16,,1,way/255272769,8eed9fe4-52c8-4395-9d0c-f8643b603031,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E86400003A736E56198319414B488C3910F15541
Spielplatz,,Die Waldräuber,,,,2,way/409322371,e7f62154-f331-4199-b9ed-51b54a160dcf,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000803F25CF347C1941B21B0ED636F15541
Bus,,Am Vinckenbusch,,,,3,node/475567738,228f8ae1-8128-4049-bee9-319c7ba748d4,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E86400001E59DFCA5F89194177039AB568F15541
Bus,,Am Vinckenbusch,,,,4,node/475567739,013aa17a-3a8b-4834-b289-fc0e9ab69096,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E86400000D88D1ECD988194107884A3666F15541
Bus,,Kirche,,,,5,node/475567752,74f8d1e9-f679-465f-844c-1bed5e942b3b,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000D8727C4B5B84194153BD33C02DF15541
Bus,,Kirche,,,,6,node/475567804,3164f05e-5ac8-42b8-977e-79ac3353c46b,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E86400007C27E7EE5E84194187EFC25B29F15541
Bus,,Große Kamp,,,,7,node/475567819,cfda6143-53ee-46db-8b7d-af714f9a88bd,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000984E3994617B1941CF23789110F15541
Grundschule,,St. Agatha-Schule,,,,8,way/1033518359,e81890f3-02cc-4ecd-ba57-7c5452656c42,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E864000031B4BB307E841941C9B826251DF15541
Spielplatz,,,,,,9,way/1033543053,57598e11-b9b6-4a23-982e-08faecdef218,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E86400007ACD0AA3DA8319417E28D49AE6F05541
Spielplatz,,Das Piratennest,,,,10,way/1128108665,ed66b347-1ca0-43f5-8b84-ab0dab9065e2,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000BEBBB8DB448A19410FF9F54F48F15541
Bus,,Große Kamp,,,,11,node/3094199118,9fc0ea74-4804-4d9f-851f-c9b22f79f896,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000E86EE4AEC17C1941424B24BC0CF15541
Bäckerei,,,,,,12,node/3260770998,92cf572c-68a7-431a-a98a-dbd8b4c04572,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000BAF731A0E784194163C4845E27F15541
Bus,,Starp,,,,13,node/4005482879,0c8acaf2-6ff7-4b2d-97c9-caa2022beaa7,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000B6CD128BBF841941AADA7933E8F15541
Bus,,Averbeck,,,,14,node/4009868852,a7f3c01a-aa67-41d3-b0bf-f7ab5febd47e,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E864000086BADDEE6A8C194149BD527192F15541
Bus,,Averbeck,,,,15,node/4009868854,4048c272-6ecc-45f0-aba9-d1e34a3d4643,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000020513BE608C194197F1BBA094F15541
Spielplatz,,,,,,16,node/9799671441,f3baac84-197a-4832-86f5-23c31b683394,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000D8C337C27F811941F6322A766FF15541
Spielplatz,,,,,,17,node/9799678336,105f78ad-17cf-499f-9001-e8f268e2e5cc,8,osm,2023-03-16 11:57:26,2023-03-16 11:57:26,0101000020E8640000675485B383811941F3C3D2DD5FF15541
Grundschule,,Grundschule,Klosterstraße,9,,1,way/27074804,e43910f3-d0e6-403a-8ef7-17144bd19ea4,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E8640000C212502CEE4B1A411BCFD6DE49F55541
Grün,,,,,,2,way/205706031,e9c147ee-b328-4b0e-9934-59161902c770,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E8640000235D550285441A417DBD154809F55541
Grün,,,,,,3,way/205706033,22482037-c392-48fb-9740-ec94ce34c1b6,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E8640000E8E2DF8625461A4141673F9900F55541
Grün,,Zumlohpark,,,,4,way/205706045,2793b859-e59b-4d1e-adbe-990412597f33,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E864000085CA8C5E5E4E1A41456464A2EDF45541
Grün,,,,,,5,way/235049934,14f41995-e1c9-4534-8081-28cb94534ecf,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E864000054C1FEB4BB4E1A419B42170426F55541
Grün,,,,,,6,way/256219629,d8ee2737-113d-4fb8-bbe6-c71b685db7e9,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E8640000C75916C640471A41780ECDC06FF55541
Grün,,,,,,7,way/259131456,ef0ee366-3db5-49b3-9477-75013159faee,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E864000071D6DAA525441A414981F56037F55541
Apotheke,,Marien Apotheke,,,,8,node/281053287,da217b53-4ed1-4528-9414-7e1e6a7e9f38,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E8640000642414B182441A41D26CD32A65F55541
Apotheke,,Sonnen-Apotheke,,,,9,node/281086866,a3208ce7-5920-4172-b897-715d6aaef820,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E86400000372966AE7451A41DFD7A6FF53F55541
Apotheke,,Löwen-Apotheke,,,,10,node/281086868,eab3dee5-5469-45b0-9eb3-da64d86f2be2,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E8640000356597BB5E481A415F04B0E349F55541
Supermarkt,EDEKA,Edeka,,,,11,node/282044867,ef1181d7-20d2-4d5b-8474-9ac0a62f563f,9,osm,2023-03-17 12:10:34,2023-03-17 12:10:34,0101000020E8640000B8506E8347471A419A80976962F55541
